,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
20,E1,15/08/09,Plymouth,QPR,1,1,0.3846153846153846,0.3125,0.36363636363636365,0910,Plymouth0910,QPR0910,E10910,0.06075174825174834,0.36258755665430564,0.2946023897816234,0.34281005356407085,Sunderland,Blackburn,1,1
31,E1,18/08/09,Plymouth,Cardiff,1,3,0.35714285714285715,0.3076923076923077,0.4,0910,Plymouth0910,Cardiff0910,E10910,0.06483516483516505,0.33539731682146534,0.2889576883384932,0.3756449948400412,Tottenham,Birmingham,0,3
54,E1,29/08/09,Plymouth,Sheffield Weds,1,3,0.3846153846153846,0.3125,0.36363636363636365,0910,Plymouth0910,Sheffield Weds0910,E10910,0.06075174825174834,0.36258755665430564,0.2946023897816234,0.34281005356407085,Man United,Man City,0,3
76,E1,15/09/09,Plymouth,Watford,0,1,0.4166666666666667,0.29411764705882354,0.35714285714285715,0910,Plymouth0910,Watford0910,E10910,0.06792717086834732,0.39016393442622954,0.2754098360655738,0.3344262295081967,Arsenal,Birmingham,0,3
106,E1,27/09/09,Plymouth,Nott'm Forest,0,1,0.37037037037037035,0.3125,0.3846153846153846,0910,Plymouth0910,Nott'm Forest0910,E10910,0.06748575498575482,0.3469557964970809,0.29274395329441205,0.3603002502085071,Aston Villa,West Ham,0,3
125,E1,03/10/09,Plymouth,Scunthorpe,2,1,0.4,0.30303030303030304,0.35714285714285715,0910,Plymouth0910,Scunthorpe0910,E10910,0.06017316017316032,0.3772968558595345,0.2858309514087382,0.3368721927317272,Stoke,Portsmouth,3,0
162,E1,24/10/09,Plymouth,Ipswich,1,1,0.4,0.3076923076923077,0.35714285714285715,0910,Plymouth0910,Ipswich0910,E10910,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Aston Villa,Sunderland,1,1
186,E1,07/11/09,Plymouth,Doncaster,2,1,0.4,0.3076923076923077,0.35714285714285715,0910,Plymouth0910,Doncaster0910,E10910,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Blackburn,Sunderland,3,0
223,E1,05/12/09,Plymouth,Sheffield United,0,1,0.2857142857142857,0.3076923076923077,0.47619047619047616,0910,Plymouth0910,Sheffield United0910,E10910,0.06959706959706957,0.2671232876712329,0.28767123287671237,0.4452054794520548,Hull,Wolves,0,3
256,E1,19/12/09,Plymouth,Coventry,0,1,0.4166666666666667,0.3125,0.3333333333333333,0910,Plymouth0910,Coventry0910,E10910,0.0625,0.39215686274509803,0.29411764705882354,0.3137254901960784,Portsmouth,Stoke,0,3
277,E1,28/12/09,Plymouth,Reading,4,1,0.3472222222222222,0.30303030303030304,0.4166666666666667,0910,Plymouth0910,Reading0910,E10910,0.06691919191919204,0.32544378698224846,0.2840236686390532,0.3905325443786982,Liverpool,Wigan,3,0
293,E1,16/01/10,Plymouth,Crystal Palace,0,1,0.35714285714285715,0.3076923076923077,0.4,0910,Plymouth0910,Crystal Palace0910,E10910,0.06483516483516505,0.33539731682146534,0.2889576883384932,0.3756449948400412,Aston Villa,Wolves,0,3
308,E1,26/01/10,Plymouth,Derby,1,0,0.4,0.30303030303030304,0.36363636363636365,0910,Plymouth0910,Derby0910,E10910,0.06666666666666687,0.37499999999999994,0.28409090909090906,0.34090909090909083,Man United,Bolton,3,0
335,E1,06/02/10,Plymouth,West Brom,0,1,0.2222222222222222,0.2857142857142857,0.5555555555555556,0910,Plymouth0910,West Brom0910,E10910,0.06349206349206349,0.208955223880597,0.26865671641791045,0.5223880597014926,Arsenal,Tottenham,0,3
365,E1,16/02/10,Plymouth,Swansea,1,1,0.29411764705882354,0.3125,0.45454545454545453,0910,Plymouth0910,Swansea0910,E10910,0.06116310160427818,0.27716535433070866,0.2944881889763779,0.4283464566929133,Man United,Sunderland,1,1
376,E1,20/02/10,Plymouth,Leicester,1,1,0.3125,0.3076923076923077,0.4444444444444444,0910,Plymouth0910,Leicester0910,E10910,0.06463675213675213,0.29352734570998495,0.28901154039136984,0.41746111389864526,Liverpool,Hull,1,1
403,E1,06/03/10,Plymouth,Preston,1,1,0.4,0.3076923076923077,0.35714285714285715,0910,Plymouth0910,Preston0910,E10910,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Swansea,Middlesbrough,1,1
431,E1,16/03/10,Plymouth,Bristol City,3,2,0.4,0.3076923076923077,0.35714285714285715,0910,Plymouth0910,Bristol City0910,E10910,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Cardiff,Doncaster,3,0
467,E1,27/03/10,Plymouth,Blackpool,0,2,0.3802281368821293,0.3125,0.37037037037037035,0910,Plymouth0910,Blackpool0910,E10910,0.06309850725249966,0.35766030550151096,0.2939520635840543,0.3483876309144347,Crystal Palace,Derby,0,3
475,E1,30/03/10,Plymouth,Barnsley,0,0,0.3846153846153846,0.3125,0.36363636363636365,0910,Plymouth0910,Barnsley0910,E10910,0.06075174825174834,0.36258755665430564,0.2946023897816234,0.34281005356407085,Blackpool,Peterboro,1,1
496,E1,05/04/10,Plymouth,Middlesbrough,0,2,0.3333333333333333,0.3076923076923077,0.42016806722689076,0910,Plymouth0910,Middlesbrough0910,E10910,0.06119370825253179,0.3141116751269035,0.2899492385786802,0.39593908629441626,Watford,Coventry,0,3
525,E1,19/04/10,Plymouth,Newcastle,0,2,0.2631578947368421,0.2857142857142857,0.5235602094240838,0910,Plymouth0910,Newcastle0910,E10910,0.07243238987521172,0.24538413537422452,0.2664170612634438,0.48819880336233157,Cardiff,Coventry,0,3
545,E1,02/05/10,Plymouth,Peterboro,1,2,0.5235602094240838,0.29411764705882354,0.25,0910,Plymouth0910,Peterboro0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Swansea,Blackpool,0,3
2,E1,08/08/09,Crystal Palace,Plymouth,1,1,0.5235602094240838,0.30303030303030304,0.23809523809523808,0910,Crystal Palace0910,Plymouth0910,E10910,0.064685750549625,0.4917509313464608,0.2846194784459819,0.22362959020755718,Bolton,Sunderland,1,1
