,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
6,E2,07/08/10,Sheffield Weds,Dag and Red,2,0,0.6944444444444444,0.23094688221709006,0.14285714285714285,1011,Sheffield Weds1011,Dag and Red1011,E21011,0.06824846951867736,0.6500776404176282,0.2161921021250311,0.13373025745734066,Stoke,Burnley,3,0
25,E2,21/08/10,Notts County,Dag and Red,1,0,0.5464480874316939,0.2857142857142857,0.23094688221709006,1011,Notts County1011,Dag and Red1011,E21011,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Liverpool,Aston Villa,3,0
57,E2,11/09/10,Bournemouth,Dag and Red,3,0,0.5555555555555556,0.2857142857142857,0.2222222222222222,1011,Bournemouth1011,Dag and Red1011,E21011,0.06349206349206349,0.5223880597014926,0.26865671641791045,0.208955223880597,Aston Villa,Blackburn,3,0
88,E2,25/09/10,Charlton,Dag and Red,2,2,0.625,0.26666666666666666,0.17391304347826086,1011,Charlton1011,Dag and Red1011,E21011,0.06557971014492736,0.5865351921115268,0.2502550153009181,0.16320979258755527,Chelsea,Blackburn,1,1
100,E2,28/09/10,Colchester,Dag and Red,2,2,0.5988023952095809,0.26666666666666666,0.2,1011,Colchester1011,Dag and Red1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Liverpool,Fulham,1,1
125,E2,09/10/10,Milton Keynes Dons,Dag and Red,2,0,0.5464480874316939,0.2857142857142857,0.23094688221709006,1011,Milton Keynes Dons1011,Dag and Red1011,E21011,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Stoke,Portsmouth,3,0
151,E2,23/10/10,Rochdale,Dag and Red,3,2,0.47619047619047616,0.29411764705882354,0.29411764705882354,1011,Rochdale1011,Dag and Red1011,E21011,0.06442577030812324,0.4473684210526316,0.27631578947368424,0.27631578947368424,Burnley,Fulham,3,0
175,E2,02/11/10,Southampton,Dag and Red,4,0,0.7518796992481203,0.2,0.1111111111111111,1011,Southampton1011,Dag and Red1011,E21011,0.06299081035923138,0.7073247406475951,0.1881483810122603,0.10452687834014461,Wolves,Burnley,3,0
189,E2,13/11/10,Yeovil,Dag and Red,1,3,0.5,0.29411764705882354,0.26666666666666666,1011,Yeovil1011,Dag and Red1011,E21011,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Stoke,Birmingham,0,3
210,E2,23/11/10,Plymouth,Dag and Red,2,1,0.5,0.30303030303030304,0.26666666666666666,1011,Plymouth1011,Dag and Red1011,E21011,0.06969696969696959,0.4674220963172805,0.28328611898017003,0.2492917847025496,Liverpool,Tottenham,3,0
218,E2,11/12/10,Carlisle,Dag and Red,0,2,0.5988023952095809,0.26666666666666666,0.2,1011,Carlisle1011,Dag and Red1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Chelsea,Birmingham,0,3
