,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
31,E2,21/08/10,Tranmere,Bournemouth,0,3,0.42016806722689076,0.3076923076923077,0.3333333333333333,1011,Tranmere1011,Bournemouth1011,E21011,0.06119370825253179,0.39593908629441626,0.2899492385786802,0.3141116751269035,Tottenham,Birmingham,0,3
49,E2,04/09/10,Huddersfield,Bournemouth,2,2,0.5988023952095809,0.26666666666666666,0.2,1011,Huddersfield1011,Bournemouth1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Sunderland,Burnley,1,1
77,E2,18/09/10,Oldham,Bournemouth,2,1,0.4347826086956522,0.29411764705882354,0.3333333333333333,1011,Oldham1011,Bournemouth1011,E21011,0.06223358908780896,0.4093097913322633,0.27688603531300165,0.31380417335473515,Chelsea,Aston Villa,3,0
117,E2,02/10/10,Southampton,Bournemouth,2,0,0.5988023952095809,0.26666666666666666,0.2,1011,Southampton1011,Bournemouth1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Birmingham,Fulham,3,0
121,E2,09/10/10,Brighton,Bournemouth,1,1,0.5555555555555556,0.2857142857142857,0.2222222222222222,1011,Brighton1011,Bournemouth1011,E21011,0.06349206349206349,0.5223880597014926,0.26865671641791045,0.208955223880597,Liverpool,Man City,1,1
152,E2,23/10/10,Sheffield Weds,Bournemouth,1,1,0.5,0.29411764705882354,0.26666666666666666,1011,Sheffield Weds1011,Bournemouth1011,E21011,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Chelsea,Everton,1,1
168,E2,02/11/10,Brentford,Bournemouth,1,1,0.45454545454545453,0.30303030303030304,0.3076923076923077,1011,Brentford1011,Bournemouth1011,E21011,0.06526806526806528,0.42669584245076586,0.2844638949671772,0.2888402625820569,Aston Villa,Stoke,1,1
195,E2,20/11/10,Leyton Orient,Bournemouth,2,2,0.4,0.3076923076923077,0.35714285714285715,1011,Leyton Orient1011,Bournemouth1011,E21011,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Arsenal,Portsmouth,1,1
229,E2,28/12/10,Milton Keynes Dons,Bournemouth,2,0,0.4,0.3076923076923077,0.35714285714285715,1011,Milton Keynes Dons1011,Bournemouth1011,E21011,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Sunderland,Stoke,3,0
243,E2,01/01/11,Swindon,Bournemouth,1,2,0.46511627906976744,0.29411764705882354,0.3076923076923077,1011,Swindon1011,Bournemouth1011,E21011,0.06692623382089868,0.4359404280501035,0.27566821185521256,0.2883913600946839,Man City,Bolton,0,3
268,E2,14/01/11,Colchester,Bournemouth,2,1,0.4,0.30303030303030304,0.36363636363636365,1011,Colchester1011,Bournemouth1011,E21011,0.06666666666666687,0.37499999999999994,0.28409090909090906,0.34090909090909083,Chelsea,Man City,3,0
281,E2,18/01/11,Rochdale,Bournemouth,0,0,0.4,0.30303030303030304,0.36363636363636365,1011,Rochdale1011,Bournemouth1011,E21011,0.06666666666666687,0.37499999999999994,0.28409090909090906,0.34090909090909083,Everton,Birmingham,1,1
303,E2,29/01/11,Plymouth,Bournemouth,1,2,0.3333333333333333,0.29411764705882354,0.4347826086956522,1011,Plymouth1011,Bournemouth1011,E21011,0.06223358908780918,0.3138041733547351,0.2768860353130016,0.40930979133226325,Aston Villa,Sunderland,0,3
342,E2,12/02/11,Walsall,Bournemouth,0,1,0.3472222222222222,0.29411764705882354,0.42016806722689076,1011,Walsall1011,Bournemouth1011,E21011,0.06150793650793651,0.32710280373831774,0.27707531610775155,0.3958218801539307,Sunderland,Burnley,0,3
368,E2,26/02/11,Dag and Red,Bournemouth,1,2,0.29411764705882354,0.29411764705882354,0.47619047619047616,1011,Dag and Red1011,Bournemouth1011,E21011,0.06442577030812324,0.27631578947368424,0.27631578947368424,0.4473684210526316,Fulham,Stoke,0,3
399,E2,08/03/11,Exeter,Bournemouth,2,0,0.3125,0.29411764705882354,0.45454545454545453,1011,Exeter1011,Bournemouth1011,E21011,0.06116310160427818,0.2944881889763779,0.27716535433070866,0.4283464566929133,Peterboro,Sheffield Weds,3,0
426,E2,19/03/11,Carlisle,Bournemouth,1,0,0.36363636363636365,0.30303030303030304,0.4,1011,Carlisle1011,Bournemouth1011,E21011,0.06666666666666687,0.34090909090909083,0.28409090909090906,0.37499999999999994,West Brom,Ipswich,3,0
457,E2,01/04/11,Peterboro,Bournemouth,3,3,0.5555555555555556,0.2631578947368421,0.25,1011,Peterboro1011,Bournemouth1011,E21011,0.06871345029239762,0.5198358413132695,0.24623803009575923,0.23392612859097128,Preston,Scunthorpe,1,1
467,E2,05/04/11,Bristol Rvs,Bournemouth,1,0,0.3333333333333333,0.29411764705882354,0.4347826086956522,1011,Bristol Rvs1011,Bournemouth1011,E21011,0.06223358908780918,0.3138041733547351,0.2768860353130016,0.40930979133226325,Crystal Palace,Derby,3,0
493,E2,16/04/11,Notts County,Bournemouth,0,2,0.4,0.30303030303030304,0.36363636363636365,1011,Notts County1011,Bournemouth1011,E21011,0.06666666666666687,0.37499999999999994,0.28409090909090906,0.34090909090909083,Peterboro,Plymouth,0,3
514,E2,23/04/11,Yeovil,Bournemouth,2,2,0.35714285714285715,0.3076923076923077,0.4,1011,Yeovil1011,Bournemouth1011,E21011,0.06483516483516505,0.33539731682146534,0.2889576883384932,0.3756449948400412,Doncaster,Barnsley,1,1
532,E2,30/04/11,Hartlepool,Bournemouth,2,2,0.3125,0.29411764705882354,0.45454545454545453,1011,Hartlepool1011,Bournemouth1011,E21011,0.06116310160427818,0.2944881889763779,0.27716535433070866,0.4283464566929133,Newcastle,Scunthorpe,1,1
