,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
5,E1,07/08/10,Hull,Swansea,2,0,0.4444444444444444,0.3125,0.3076923076923077,1011,Hull1011,Swansea1011,E11011,0.06463675213675213,0.41746111389864526,0.29352734570998495,0.28901154039136984,Portsmouth,Fulham,3,0
29,E1,21/08/10,Hull,Watford,0,0,0.5,0.29411764705882354,0.27027027027027023,1011,Hull1011,Watford1011,E11011,0.06438791732909377,0.4697535474234503,0.2763256161314414,0.25392083644510827,Man United,Arsenal,1,1
64,E1,14/09/10,Hull,Derby,2,0,0.47619047619047616,0.30303030303030304,0.2857142857142857,1011,Hull1011,Derby1011,E11011,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Sunderland,Wolves,3,0
76,E1,18/09/10,Hull,Nott'm Forest,0,0,0.4166666666666667,0.30303030303030304,0.3472222222222222,1011,Hull1011,Nott'm Forest1011,E11011,0.06691919191919204,0.3905325443786982,0.2840236686390532,0.32544378698224846,Arsenal,Birmingham,1,1
112,E1,02/10/10,Hull,Coventry,0,0,0.5235602094240838,0.29411764705882354,0.25,1011,Hull1011,Coventry1011,E11011,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Chelsea,Man United,1,1
136,E1,19/10/10,Hull,Sheffield United,0,1,0.47619047619047616,0.30303030303030304,0.2857142857142857,1011,Hull1011,Sheffield United1011,E11011,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Arsenal,Chelsea,0,3
148,E1,23/10/10,Hull,Portsmouth,1,2,0.4,0.3125,0.35714285714285715,1011,Hull1011,Portsmouth1011,E11011,0.06964285714285712,0.3739565943238731,0.2921535893155259,0.333889816360601,Fulham,Sunderland,0,3
173,E1,06/11/10,Hull,Scunthorpe,0,1,0.5,0.29411764705882354,0.26666666666666666,1011,Hull1011,Scunthorpe1011,E11011,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Everton,Birmingham,0,3
210,E1,20/11/10,Hull,Ipswich,1,0,0.4,0.3225806451612903,0.3448275862068966,1011,Hull1011,Ipswich1011,E11011,0.06740823136818697,0.3747394747811588,0.3022092538557732,0.32305127136306794,Liverpool,Tottenham,3,0
249,E1,18/12/10,Hull,Bristol City,2,0,0.45454545454545453,0.3125,0.29411764705882354,1011,Hull1011,Bristol City1011,E11011,0.06116310160427818,0.4283464566929133,0.2944881889763779,0.27716535433070866,Chelsea,Everton,3,0
264,E1,28/12/10,Hull,Reading,1,1,0.37037037037037035,0.3076923076923077,0.3846153846153846,1011,Hull1011,Reading1011,E11011,0.06267806267806275,0.34852546916890076,0.28954423592493295,0.3619302949061662,Man United,West Ham,1,1
