,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
18,E1,15/08/09,Nott'm Forest,West Brom,0,1,0.3472222222222222,0.3125,0.4,0910,Nott'm Forest0910,West Brom0910,E10910,0.05972222222222223,0.327653997378768,0.2948885976408912,0.3774574049803408,Hull,Bolton,0,3
29,E1,18/08/09,Nott'm Forest,Watford,2,4,0.5555555555555556,0.2857142857142857,0.2222222222222222,0910,Nott'm Forest0910,Watford0910,E10910,0.06349206349206349,0.5223880597014926,0.26865671641791045,0.208955223880597,Man United,Arsenal,0,3
53,E1,29/08/09,Nott'm Forest,Derby,3,2,0.4347826086956522,0.30303030303030304,0.3225806451612903,0910,Nott'm Forest0910,Derby0910,E10910,0.06039355688724557,0.41002004008016035,0.28577154308617236,0.30420841683366734,Everton,Blackburn,3,0
91,E1,19/09/09,Nott'm Forest,Blackpool,0,1,0.5,0.30303030303030304,0.2631578947368421,0910,Nott'm Forest0910,Blackpool0910,E10910,0.06618819776714502,0.4689603590127151,0.2842183994016455,0.2468212415856395,Aston Villa,Wolves,0,3
118,E1,30/09/09,Nott'm Forest,Scunthorpe,2,0,0.5235602094240838,0.3076923076923077,0.23094688221709006,0910,Nott'm Forest0910,Scunthorpe0910,E10910,0.06219939933348151,0.4929020010297615,0.2896747144513368,0.21742328451890172,Aston Villa,Burnley,3,0
138,E1,17/10/09,Nott'm Forest,Newcastle,1,0,0.3448275862068966,0.30303030303030304,0.42016806722689076,0910,Nott'm Forest0910,Newcastle0910,E10910,0.06802595646409038,0.3228644248951739,0.28372934308969827,0.39340623201512787,Wolves,Birmingham,3,0
150,E1,20/10/09,Nott'm Forest,Barnsley,1,0,0.5780346820809249,0.2857142857142857,0.2,0910,Nott'm Forest0910,Barnsley0910,E10910,0.06374896779521055,0.5433938829374321,0.2685918335662164,0.18801428349635152,Man City,Bolton,3,0
185,E1,07/11/09,Nott'm Forest,Bristol City,1,1,0.47619047619047616,0.3076923076923077,0.2777777777777778,0910,Nott'm Forest0910,Bristol City0910,E10910,0.061660561660561664,0.4485336400230017,0.2898217366302473,0.26164462334675104,Man United,Hull,1,1
208,E1,28/11/09,Nott'm Forest,Doncaster,4,1,0.5464480874316939,0.2857142857142857,0.23094688221709006,0910,Nott'm Forest0910,Doncaster0910,E10910,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Arsenal,Bolton,3,0
221,E1,05/12/09,Nott'm Forest,Leicester,5,1,0.42016806722689076,0.3076923076923077,0.3225806451612903,0910,Nott'm Forest0910,Leicester0910,E10910,0.050441020080488785,0.39999205971097346,0.2929172621883437,0.30709067810068286,Chelsea,Burnley,3,0
254,E1,19/12/09,Nott'm Forest,Preston,3,0,0.5555555555555556,0.2857142857142857,0.2222222222222222,0910,Nott'm Forest0910,Preston0910,E10910,0.06349206349206349,0.5223880597014926,0.26865671641791045,0.208955223880597,Arsenal,Sunderland,3,0
275,E1,28/12/09,Nott'm Forest,Coventry,2,0,0.6369426751592356,0.26666666666666666,0.16666666666666666,0910,Nott'm Forest0910,Coventry0910,E10910,0.0702760084925691,0.595120015869867,0.249156913310851,0.15572307081928186,Man United,Wolves,3,0
291,E1,16/01/10,Nott'm Forest,Reading,2,1,0.5882352941176471,0.2857142857142857,0.19047619047619047,0910,Nott'm Forest0910,Reading0910,E10910,0.06442577030812324,0.5526315789473685,0.26842105263157895,0.17894736842105263,Aston Villa,Wigan,3,0
306,E1,26/01/10,Nott'm Forest,QPR,5,0,0.5780346820809249,0.2857142857142857,0.2,0910,Nott'm Forest0910,QPR0910,E10910,0.06374896779521055,0.5433938829374321,0.2685918335662164,0.18801428349635152,Chelsea,Portsmouth,3,0
333,E1,06/02/10,Nott'm Forest,Sheffield Weds,2,1,0.6369426751592356,0.2777777777777778,0.15384615384615385,0910,Nott'm Forest0910,Sheffield Weds0910,E10910,0.0685666067831674,0.5960720381078533,0.2599536388414805,0.14397432305066613,Chelsea,Bolton,3,0
363,E1,16/02/10,Nott'm Forest,Sheffield United,1,0,0.5464480874316939,0.29411764705882354,0.2222222222222222,0910,Nott'm Forest0910,Sheffield United0910,E10910,0.06278795671273985,0.5141647343482205,0.27674160701683637,0.209093658634943,Fulham,West Ham,3,0
375,E1,20/02/10,Nott'm Forest,Middlesbrough,1,0,0.5235602094240838,0.29411764705882354,0.25,0910,Nott'm Forest0910,Middlesbrough0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Everton,Portsmouth,3,0
401,E1,06/03/10,Nott'm Forest,Swansea,1,0,0.5,0.30303030303030304,0.2631578947368421,0910,Nott'm Forest0910,Swansea0910,E10910,0.06618819776714502,0.4689603590127151,0.2842183994016455,0.2468212415856395,Scunthorpe,Derby,3,0
443,E1,20/03/10,Nott'm Forest,Peterboro,1,0,0.6944444444444444,0.25,0.125,0910,Nott'm Forest0910,Peterboro0910,E10910,0.06944444444444442,0.6493506493506493,0.23376623376623376,0.11688311688311688,Leicester,Blackpool,3,0
455,E1,23/03/10,Nott'm Forest,Crystal Palace,2,0,0.5988023952095809,0.2857142857142857,0.18181818181818182,0910,Nott'm Forest0910,Crystal Palace0910,E10910,0.06633486274204836,0.5615519253208868,0.26794049008168025,0.1705075845974329,Leicester,Peterboro,3,0
495,E1,05/04/10,Nott'm Forest,Cardiff,0,0,0.5235602094240838,0.29411764705882354,0.25,0910,Nott'm Forest0910,Cardiff0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Sheffield United,Ipswich,1,1
508,E1,10/04/10,Nott'm Forest,Ipswich,3,0,0.5235602094240838,0.29411764705882354,0.25,0910,Nott'm Forest0910,Ipswich0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Sheffield United,Doncaster,3,0
534,E1,24/04/10,Nott'm Forest,Plymouth,3,0,0.6369426751592356,0.2631578947368421,0.16666666666666666,0910,Nott'm Forest0910,Plymouth0910,E10910,0.06676723656274453,0.5970774629445346,0.24668726758497875,0.15623526947048655,West Brom,Swansea,3,0
7,E1,08/08/09,Reading,Nott'm Forest,0,0,0.5235602094240838,0.3125,0.2222222222222222,0910,Reading0910,Nott'm Forest0910,E10910,0.05828243164630598,0.4947263544851754,0.29528979283333906,0.20998385268148553,Wolves,West Ham,1,1
42,E1,22/08/09,QPR,Nott'm Forest,1,1,0.47619047619047616,0.30303030303030304,0.2857142857142857,0910,QPR0910,Nott'm Forest0910,E10910,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Man United,Tottenham,1,1
68,E1,12/09/09,Sheffield Weds,Nott'm Forest,1,1,0.45454545454545453,0.30303030303030304,0.3076923076923077,0910,Sheffield Weds0910,Nott'm Forest0910,E10910,0.06526806526806528,0.42669584245076586,0.2844638949671772,0.2888402625820569,Wigan,Hull,1,1
74,E1,15/09/09,Ipswich,Nott'm Forest,1,1,0.45454545454545453,0.30303030303030304,0.3076923076923077,0910,Ipswich0910,Nott'm Forest0910,E10910,0.06526806526806528,0.42669584245076586,0.2844638949671772,0.2888402625820569,West Ham,Fulham,1,1
106,E1,27/09/09,Plymouth,Nott'm Forest,0,1,0.37037037037037035,0.3125,0.3846153846153846,0910,Plymouth0910,Nott'm Forest0910,E10910,0.06748575498575482,0.3469557964970809,0.29274395329441205,0.3603002502085071,Aston Villa,West Ham,0,3
124,E1,03/10/09,Peterboro,Nott'm Forest,1,2,0.4,0.30303030303030304,0.35714285714285715,0910,Peterboro0910,Nott'm Forest0910,E10910,0.06017316017316032,0.3772968558595345,0.2858309514087382,0.3368721927317272,Bolton,Blackburn,0,3
158,E1,24/10/09,Crystal Palace,Nott'm Forest,1,1,0.4,0.3125,0.3472222222222222,0910,Crystal Palace0910,Nott'm Forest0910,E10910,0.05972222222222223,0.3774574049803408,0.2948885976408912,0.327653997378768,Liverpool,Arsenal,1,1
177,E1,01/11/09,Cardiff,Nott'm Forest,1,1,0.5464480874316939,0.2857142857142857,0.23094688221709006,0910,Cardiff0910,Nott'm Forest0910,E10910,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Burnley,Bolton,1,1
198,E1,21/11/09,Middlesbrough,Nott'm Forest,1,1,0.5235602094240838,0.29411764705882354,0.25,0910,Middlesbrough0910,Nott'm Forest0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Man United,Birmingham,1,1
234,E1,08/12/09,Sheffield United,Nott'm Forest,0,0,0.4347826086956522,0.30303030303030304,0.3225806451612903,0910,Sheffield United0910,Nott'm Forest0910,E10910,0.06039355688724557,0.41002004008016035,0.28577154308617236,0.30420841683366734,Man City,Hull,1,1
247,E1,12/12/09,Swansea,Nott'm Forest,0,1,0.42016806722689076,0.3076923076923077,0.3333333333333333,0910,Swansea0910,Nott'm Forest0910,E10910,0.06119370825253179,0.39593908629441626,0.2899492385786802,0.3141116751269035,Man United,Aston Villa,0,3
269,E1,26/12/09,Watford,Nott'm Forest,0,0,0.3225806451612903,0.3225806451612903,0.42016806722689076,0910,Watford0910,Nott'm Forest0910,E10910,0.06532935754947133,0.30279898218829515,0.30279898218829515,0.3944020356234097,Arsenal,Stoke,1,1
281,E1,08/01/10,West Brom,Nott'm Forest,1,3,0.5235602094240838,0.30303030303030304,0.23809523809523808,0910,West Brom0910,Nott'm Forest0910,E10910,0.064685750549625,0.4917509313464608,0.2846194784459819,0.22362959020755718,Everton,Birmingham,0,3
316,E1,30/01/10,Derby,Nott'm Forest,1,0,0.26666666666666666,0.29411764705882354,0.5,0910,Derby0910,Nott'm Forest0910,E10910,0.0607843137254902,0.2513863216266174,0.27726432532347506,0.47134935304990755,Man City,Wigan,3,0
340,E1,09/02/10,Coventry,Nott'm Forest,1,0,0.2857142857142857,0.30303030303030304,0.47619047619047616,0910,Coventry0910,Nott'm Forest0910,E10910,0.06493506493506507,0.26829268292682923,0.2845528455284553,0.4471544715447154,Man United,Man City,3,0
