,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
1,E1,08/08/09,Cardiff,Scunthorpe,4,0,0.5988023952095809,0.2777777777777778,0.19047619047619047,0910,Cardiff0910,Scunthorpe0910,E10910,0.06705636346354904,0.5611722264285397,0.26032156059323924,0.17850621297822117,Man City,Blackburn,3,0
47,E1,23/08/09,Cardiff,Bristol City,3,0,0.5235602094240838,0.29411764705882354,0.25,0910,Cardiff0910,Bristol City0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Aston Villa,Portsmouth,3,0
71,E1,13/09/09,Cardiff,Newcastle,0,1,0.4166666666666667,0.3125,0.3333333333333333,0910,Cardiff0910,Newcastle0910,E10910,0.0625,0.39215686274509803,0.29411764705882354,0.3137254901960784,Arsenal,Blackburn,0,3
86,E1,19/09/09,Cardiff,QPR,0,2,0.5235602094240838,0.3076923076923077,0.23094688221709006,0910,Cardiff0910,QPR0910,E10910,0.06219939933348151,0.4929020010297615,0.2896747144513368,0.21742328451890172,Sunderland,Birmingham,0,3
109,E1,29/09/09,Cardiff,Derby,6,1,0.5235602094240838,0.3076923076923077,0.23094688221709006,0910,Cardiff0910,Derby0910,E10910,0.06219939933348151,0.4929020010297615,0.2896747144513368,0.21742328451890172,Man City,Burnley,3,0
133,E1,17/10/09,Cardiff,Crystal Palace,1,1,0.5464480874316939,0.29411764705882354,0.2222222222222222,0910,Cardiff0910,Crystal Palace0910,E10910,0.06278795671273985,0.5141647343482205,0.27674160701683637,0.209093658634943,Man United,Portsmouth,1,1
145,E1,20/10/09,Cardiff,Coventry,2,0,0.5988023952095809,0.2857142857142857,0.18181818181818182,0910,Cardiff0910,Coventry0910,E10910,0.06633486274204836,0.5615519253208868,0.26794049008168025,0.1705075845974329,Wigan,Birmingham,3,0
177,E1,01/11/09,Cardiff,Nott'm Forest,1,1,0.5464480874316939,0.2857142857142857,0.23094688221709006,0910,Cardiff0910,Nott'm Forest0910,E10910,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Burnley,Bolton,1,1
213,E1,29/11/09,Cardiff,Ipswich,1,2,0.5780346820809249,0.2857142857142857,0.2,0910,Cardiff0910,Ipswich0910,E10910,0.06374896779521055,0.5433938829374321,0.2685918335662164,0.18801428349635152,Portsmouth,West Ham,0,3
217,E1,05/12/09,Cardiff,Preston,1,0,0.5555555555555556,0.29411764705882354,0.2222222222222222,0910,Cardiff0910,Preston0910,E10910,0.0718954248366015,0.5182926829268292,0.274390243902439,0.20731707317073167,Blackburn,Wigan,3,0
260,E1,26/12/09,Cardiff,Plymouth,0,1,0.6666666666666666,0.2631578947368421,0.13333333333333333,0910,Cardiff0910,Plymouth0910,E10910,0.06315789473684208,0.627062706270627,0.24752475247524752,0.1254125412541254,Blackburn,Bolton,0,3
282,E1,09/01/10,Cardiff,Blackpool,1,1,0.5555555555555556,0.2857142857142857,0.2222222222222222,0910,Cardiff0910,Blackpool0910,E10910,0.06349206349206349,0.5223880597014926,0.26865671641791045,0.208955223880597,Bolton,Wigan,1,1
313,E1,30/01/10,Cardiff,Doncaster,2,1,0.5988023952095809,0.2777777777777778,0.18181818181818182,0910,Cardiff0910,Doncaster0910,E10910,0.05839835480554045,0.5657627796668286,0.26245106723433437,0.17178615309883705,Everton,Wolves,3,0
339,E1,09/02/10,Cardiff,Peterboro,2,0,0.6535947712418301,0.2631578947368421,0.15384615384615385,0910,Cardiff0910,Peterboro0910,E10910,0.07059881982482619,0.6104945747546898,0.245804394572283,0.143701030673027,Fulham,Wolves,3,0
361,E1,16/02/10,Cardiff,West Brom,1,1,0.36363636363636365,0.30303030303030304,0.4,0910,Cardiff0910,West Brom0910,E10910,0.06666666666666687,0.34090909090909083,0.28409090909090906,0.37499999999999994,Everton,Stoke,1,1
371,E1,20/02/10,Cardiff,Barnsley,0,2,0.5780346820809249,0.2777777777777778,0.21052631578947367,0910,Cardiff0910,Barnsley0910,E10910,0.06633877564817636,0.5420741468672235,0.26049674280008245,0.19742911033269403,Aston Villa,Blackburn,0,3
397,E1,06/03/10,Cardiff,Middlesbrough,1,0,0.45454545454545453,0.3125,0.29411764705882354,0910,Cardiff0910,Middlesbrough0910,E10910,0.06116310160427818,0.4283464566929133,0.2944881889763779,0.27716535433070866,Newcastle,Reading,3,0
448,E1,21/03/10,Cardiff,Watford,3,1,0.5780346820809249,0.2857142857142857,0.2,0910,Cardiff0910,Watford0910,E10910,0.06374896779521055,0.5433938829374321,0.2685918335662164,0.18801428349635152,Sheffield Weds,Nott'm Forest,3,0
458,E1,24/03/10,Cardiff,Sheffield United,1,1,0.5235602094240838,0.29411764705882354,0.2631578947368421,0910,Cardiff0910,Sheffield United0910,E10910,0.08083575121974929,0.48440311937612485,0.2721205758848231,0.2434763047390522,Middlesbrough,Sheffield Weds,1,1
474,E1,30/03/10,Cardiff,Leicester,2,1,0.48780487804878053,0.30303030303030304,0.2777777777777778,0910,Cardiff0910,Leicester0910,E10910,0.06861295885686136,0.4564841498559078,0.28357348703170027,0.25994236311239194,Watford,Leicester,3,0
