,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
16,E0,22/08/09,Arsenal,Portsmouth,4,1,0.8547008547008548,0.14285714285714285,0.05263157894736842,0910,Arsenal0910,Portsmouth0910,E00910,0.05018957650536593,0.8138538734549016,0.13602986170603354,0.050116264839064985,Arsenal,Portsmouth,3,0
46,E0,19/09/09,Arsenal,Wigan,4,0,0.8,0.18181818181818182,0.07692307692307693,0910,Arsenal0910,Wigan0910,E00910,0.058741258741258795,0.7556142668428005,0.17173051519154556,0.0726552179656539,Arsenal,Wigan,3,0
71,E0,04/10/09,Arsenal,Blackburn,6,2,0.8333333333333334,0.15384615384615385,0.06666666666666667,0910,Arsenal0910,Blackburn0910,E00910,0.05384615384615388,0.7907542579075426,0.14598540145985403,0.0632603406326034,Arsenal,Blackburn,3,0
76,E0,17/10/09,Arsenal,Birmingham,3,1,0.8547008547008548,0.14285714285714285,0.05263157894736842,0910,Arsenal0910,Birmingham0910,E00910,0.05018957650536593,0.8138538734549016,0.13602986170603354,0.050116264839064985,Arsenal,Birmingham,3,0
96,E0,31/10/09,Arsenal,Tottenham,3,0,0.6369426751592356,0.25,0.16666666666666666,0910,Arsenal0910,Tottenham0910,E00910,0.05360934182590227,0.6045340050377834,0.23727959697732998,0.15818639798488665,Arsenal,Tottenham,3,0
136,E0,29/11/09,Arsenal,Chelsea,0,3,0.37037037037037035,0.3125,0.37037037037037035,0910,Arsenal0910,Chelsea0910,E00910,0.0532407407407407,0.3516483516483516,0.2967032967032967,0.3516483516483516,Arsenal,Chelsea,0,3
139,E0,05/12/09,Arsenal,Stoke,2,0,0.7751937984496123,0.2,0.07692307692307693,0910,Arsenal0910,Stoke0910,E00910,0.052116875372689275,0.7367943776921333,0.19009294944457042,0.07311267286329631,Arsenal,Stoke,3,0
167,E0,19/12/09,Arsenal,Hull,3,0,0.819672131147541,0.16666666666666666,0.06666666666666667,0910,Arsenal0910,Hull0910,E00910,0.0530054644808744,0.7784120394395433,0.15827711468604044,0.06331084587441618,Arsenal,Hull,3,0
184,E0,27/12/09,Arsenal,Aston Villa,3,0,0.5780346820809249,0.2857142857142857,0.2,0910,Arsenal0910,Aston Villa0910,E00910,0.06374896779521055,0.5433938829374321,0.2685918335662164,0.18801428349635152,Arsenal,Aston Villa,3,0
197,E0,09/01/10,Arsenal,Everton,2,2,0.7142857142857143,0.2222222222222222,0.11764705882352941,0910,Arsenal0910,Everton0910,E00910,0.05415499533146595,0.6775907883082374,0.21080602302922938,0.11160318866253321,Arsenal,Everton,1,1
