,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
4,E0,14/08/10,Sunderland,Birmingham,2,2,0.47619047619047616,0.30303030303030304,0.2777777777777778,1011,Sunderland1011,Birmingham1011,E01011,0.05699855699855716,0.4505119453924914,0.28668941979522183,0.26279863481228666,Arsenal,Everton,1,1
29,E0,29/08/10,Sunderland,Man City,1,0,0.2222222222222222,0.2857142857142857,0.5464480874316939,1011,Sunderland1011,Man City1011,E01011,0.05438459536820184,0.21076011846001974,0.27097729516288255,0.5182625863770978,Man United,Arsenal,3,0
44,E0,18/09/10,Sunderland,Arsenal,1,1,0.18181818181818182,0.27027027027027023,0.5988023952095809,1011,Sunderland1011,Arsenal1011,E01011,0.05089084729803295,0.17301338410707287,0.2571820574564596,0.5698045584364675,Aston Villa,Birmingham,1,1
62,E0,02/10/10,Sunderland,Man United,0,0,0.2,0.2857142857142857,0.5714285714285714,1011,Sunderland1011,Man United1011,E01011,0.05714285714285716,0.1891891891891892,0.27027027027027023,0.5405405405405405,Tottenham,Burnley,1,1
82,E0,23/10/10,Sunderland,Aston Villa,1,0,0.4166666666666667,0.3076923076923077,0.3333333333333333,1011,Sunderland1011,Aston Villa1011,E01011,0.05769230769230771,0.393939393939394,0.2909090909090909,0.3151515151515151,Liverpool,Sunderland,3,0
106,E0,06/11/10,Sunderland,Stoke,2,0,0.47619047619047616,0.3125,0.26666666666666666,1011,Sunderland1011,Stoke1011,E01011,0.05535714285714288,0.45121263395375066,0.2961082910321489,0.25267907501410036,Aston Villa,West Ham,3,0
139,E0,22/11/10,Sunderland,Everton,2,2,0.3846153846153846,0.3125,0.35714285714285715,1011,Sunderland1011,Everton1011,E01011,0.05425824175824179,0.3648208469055374,0.29641693811074915,0.33876221498371334,Arsenal,Stoke,1,1
156,E0,05/12/10,Sunderland,West Ham,1,0,0.5464480874316939,0.2857142857142857,0.2222222222222222,1011,Sunderland1011,West Ham1011,E01011,0.05438459536820184,0.5182625863770978,0.27097729516288255,0.21076011846001974,Sunderland,Portsmouth,3,0
170,E0,18/12/10,Sunderland,Bolton,1,0,0.45454545454545453,0.3125,0.2857142857142857,1011,Sunderland1011,Bolton1011,E01011,0.05275974025974017,0.4317656129529684,0.2968388589051658,0.27139552814186585,Man United,Fulham,3,0
183,E0,28/12/10,Sunderland,Blackpool,0,2,0.6172839506172839,0.26666666666666666,0.16666666666666666,1011,Sunderland1011,Blackpool1011,E01011,0.050617283950617376,0.5875440658049352,0.25381903642773207,0.15863689776733253,Wigan,Blackburn,0,3
194,E0,01/01/11,Sunderland,Blackburn,3,0,0.5464480874316939,0.2857142857142857,0.2222222222222222,1011,Sunderland1011,Blackburn1011,E01011,0.05438459536820184,0.5182625863770978,0.27097729516288255,0.21076011846001974,Man United,Wigan,3,0
219,E0,16/01/11,Sunderland,Newcastle,1,1,0.45454545454545453,0.3076923076923077,0.29411764705882354,1011,Sunderland1011,Newcastle1011,E01011,0.05635540929658589,0.43029595015576316,0.29127725856697817,0.27842679127725856,Everton,Sunderland,1,1
236,E0,01/02/11,Sunderland,Chelsea,2,4,0.18181818181818182,0.2777777777777778,0.5988023952095809,1011,Sunderland1011,Chelsea1011,E01011,0.05839835480554045,0.17178615309883705,0.26245106723433437,0.5657627796668286,Man United,Portsmouth,0,3
260,E0,12/02/11,Sunderland,Tottenham,1,2,0.36363636363636365,0.3076923076923077,0.3846153846153846,1011,Sunderland1011,Tottenham1011,E01011,0.055944055944055826,0.34437086092715236,0.29139072847682124,0.3642384105960265,Blackburn,Bolton,0,3
297,E0,20/03/11,Sunderland,Liverpool,0,2,0.3802281368821293,0.3125,0.36363636363636365,1011,Sunderland1011,Liverpool1011,E01011,0.056364500518492955,0.3599402826349265,0.2958259197905802,0.3442337975744933,Sunderland,Birmingham,0,3
312,E0,09/04/11,Sunderland,West Brom,2,3,0.45454545454545453,0.3125,0.2857142857142857,1011,Sunderland1011,West Brom1011,E01011,0.05275974025974017,0.4317656129529684,0.2968388589051658,0.27139552814186585,West Ham,Stoke,0,3
332,E0,23/04/11,Sunderland,Wigan,4,2,0.47619047619047616,0.3076923076923077,0.26666666666666666,1011,Sunderland1011,Wigan1011,E01011,0.05054945054945059,0.4532775453277545,0.2928870292887029,0.25383542538354253,Wolves,Stoke,3,0
342,E0,30/04/11,Sunderland,Fulham,0,3,0.3846153846153846,0.3125,0.35714285714285715,1011,Sunderland1011,Fulham1011,E01011,0.05425824175824179,0.3648208469055374,0.29641693811074915,0.33876221498371334,Sunderland,Burnley,0,3
362,E0,14/05/11,Sunderland,Wolves,1,3,0.4,0.3076923076923077,0.3472222222222222,1011,Sunderland1011,Wolves1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Tottenham,Bolton,0,3
14,E0,21/08/10,West Brom,Sunderland,1,0,0.4,0.3076923076923077,0.3472222222222222,1011,West Brom1011,Sunderland1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Tottenham,Hull,3,0
37,E0,11/09/10,Wigan,Sunderland,1,1,0.4,0.3076923076923077,0.3472222222222222,1011,Wigan1011,Sunderland1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Liverpool,Burnley,1,1
54,E0,25/09/10,Liverpool,Sunderland,2,2,0.6944444444444444,0.23094688221709006,0.13333333333333333,1011,Liverpool1011,Sunderland1011,E01011,0.05872465999486787,0.6559254456657416,0.21813686876643598,0.1259376855678224,Man United,Man City,1,1
79,E0,18/10/10,Blackburn,Sunderland,0,0,0.47619047619047616,0.30303030303030304,0.2777777777777778,1011,Blackburn1011,Sunderland1011,E01011,0.05699855699855716,0.4505119453924914,0.28668941979522183,0.26279863481228666,Man United,Bolton,1,1
98,E0,31/10/10,Newcastle,Sunderland,5,1,0.45454545454545453,0.3125,0.2857142857142857,1011,Newcastle1011,Sunderland1011,E01011,0.05275974025974017,0.4317656129529684,0.2968388589051658,0.27139552814186585,Burnley,Hull,3,0
111,E0,09/11/10,Tottenham,Sunderland,1,1,0.6535947712418301,0.25,0.15384615384615385,1011,Tottenham1011,Sunderland1011,E01011,0.05744092508798393,0.6180910495661476,0.23641982645905146,0.1454891239748009,Arsenal,Wolves,1,1
128,E0,14/11/10,Chelsea,Sunderland,0,3,0.819672131147541,0.17391304347826086,0.06666666666666667,1011,Chelsea1011,Sunderland1011,E01011,0.06025184129246863,0.7730919195088065,0.16402993770447719,0.06287814278671626,Everton,Hull,0,3
147,E0,27/11/10,Wolves,Sunderland,3,2,0.3846153846153846,0.3125,0.35714285714285715,1011,Wolves1011,Sunderland1011,E01011,0.05425824175824179,0.3648208469055374,0.29641693811074915,0.33876221498371334,Tottenham,Everton,3,0
161,E0,11/12/10,Fulham,Sunderland,0,0,0.45454545454545453,0.3076923076923077,0.29411764705882354,1011,Fulham1011,Sunderland1011,E01011,0.05635540929658589,0.43029595015576316,0.29127725856697817,0.27842679127725856,Man United,Wolves,1,1
176,E0,26/12/10,Man United,Sunderland,2,0,0.7751937984496123,0.18181818181818182,0.09090909090909091,1011,Man United1011,Sunderland1011,E01011,0.04792107117688493,0.7397444519166108,0.17350369872225962,0.08675184936112981,Chelsea,Birmingham,3,0
204,E0,05/01/11,Aston Villa,Sunderland,0,1,0.45454545454545453,0.3076923076923077,0.29411764705882354,1011,Aston Villa1011,Sunderland1011,E01011,0.05635540929658589,0.43029595015576316,0.29127725856697817,0.27842679127725856,Tottenham,Hull,0,3
223,E0,22/01/11,Blackpool,Sunderland,1,2,0.4,0.3076923076923077,0.3472222222222222,1011,Blackpool1011,Sunderland1011,E01011,0.05491452991452994,0.3791776382418473,0.29167510633988253,0.32914725541827017,Hull,Wolves,0,3
248,E0,05/02/11,Stoke,Sunderland,3,2,0.47619047619047616,0.3125,0.26666666666666666,1011,Stoke1011,Sunderland1011,E01011,0.05535714285714288,0.45121263395375066,0.2961082910321489,0.25267907501410036,Blackburn,Hull,3,0
269,E0,26/02/11,Everton,Sunderland,2,0,0.5780346820809249,0.2777777777777778,0.2,1011,Everton1011,Sunderland1011,E01011,0.055812459858702645,0.5474785570898474,0.26309386215706554,0.1894275807530872,Arsenal,Stoke,3,0
277,E0,05/03/11,Arsenal,Sunderland,0,0,0.6944444444444444,0.23094688221709006,0.13333333333333333,1011,Arsenal1011,Sunderland1011,E01011,0.05872465999486787,0.6559254456657416,0.21813686876643598,0.1259376855678224,Liverpool,Wigan,1,1
