,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
146,E0,27/11/10,West Ham,Wigan,3,1,0.5,0.2857142857142857,0.26666666666666666,1011,West Ham1011,Wigan1011,E01011,0.05238095238095242,0.4751131221719457,0.27149321266968324,0.25339366515837103,Wolves,Bolton,3,0
160,E0,11/12/10,Everton,Wigan,0,0,0.7142857142857143,0.2222222222222222,0.1111111111111111,1011,Everton1011,Wigan1011,E01011,0.04761904761904767,0.6818181818181818,0.2121212121212121,0.10606060606060605,Bolton,West Ham,1,1
178,E0,26/12/10,Wolves,Wigan,1,2,0.47619047619047616,0.30303030303030304,0.2777777777777778,1011,Wolves1011,Wigan1011,E01011,0.05699855699855716,0.4505119453924914,0.28668941979522183,0.26279863481228666,Tottenham,Fulham,0,3
206,E0,05/01/11,Bolton,Wigan,1,1,0.5780346820809249,0.2777777777777778,0.2,1011,Bolton1011,Wigan1011,E01011,0.055812459858702645,0.5474785570898474,0.26309386215706554,0.1894275807530872,Aston Villa,West Ham,1,1
221,E0,22/01/11,Arsenal,Wigan,3,0,0.8333333333333334,0.15384615384615385,0.06666666666666667,1011,Arsenal1011,Wigan1011,E01011,0.05384615384615388,0.7907542579075426,0.14598540145985403,0.0632603406326034,Chelsea,Burnley,3,0
237,E0,01/02/11,West Brom,Wigan,2,2,0.5780346820809249,0.2777777777777778,0.2,1011,West Brom1011,Wigan1011,E01011,0.055812459858702645,0.5474785570898474,0.26309386215706554,0.1894275807530872,Stoke,Blackburn,1,1
258,E0,12/02/11,Liverpool,Wigan,1,1,0.7352941176470588,0.21052631578947367,0.1111111111111111,1011,Liverpool1011,Wigan1011,E01011,0.05693154454764349,0.6956875508543532,0.19918633034987795,0.10512611879576893,Chelsea,Wolves,1,1
281,E0,05/03/11,Man City,Wigan,1,0,0.7352941176470588,0.21052631578947367,0.1111111111111111,1011,Man City1011,Wigan1011,E01011,0.05693154454764349,0.6956875508543532,0.19918633034987795,0.10512611879576893,Everton,Birmingham,3,0
310,E0,09/04/11,Chelsea,Wigan,1,0,0.8333333333333334,0.16666666666666666,0.058823529411764705,1011,Chelsea1011,Wigan1011,E01011,0.05882352941176472,0.7870370370370371,0.15740740740740738,0.05555555555555555,Hull,Fulham,3,0
319,E0,16/04/11,Blackpool,Wigan,1,3,0.4347826086956522,0.2857142857142857,0.3333333333333333,1011,Blackpool1011,Wigan1011,E01011,0.053830227743271175,0.41257367387033406,0.27111984282907664,0.3163064833005894,Man City,Burnley,0,3
332,E0,23/04/11,Sunderland,Wigan,4,2,0.47619047619047616,0.3076923076923077,0.26666666666666666,1011,Sunderland1011,Wigan1011,E01011,0.05054945054945059,0.4532775453277545,0.2928870292887029,0.25383542538354253,Wolves,Stoke,3,0
349,E0,07/05/11,Aston Villa,Wigan,1,1,0.5555555555555556,0.2777777777777778,0.2222222222222222,1011,Aston Villa1011,Wigan1011,E01011,0.05555555555555558,0.5263157894736842,0.2631578947368421,0.21052631578947367,Bolton,Portsmouth,1,1
376,E0,22/05/11,Stoke,Wigan,0,1,0.36363636363636365,0.2777777777777778,0.4166666666666667,1011,Stoke1011,Wigan1011,E01011,0.05808080808080818,0.3436754176610978,0.26252983293556087,0.39379474940334125,Liverpool,Hull,0,3
