,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
246,E1,17/12/10,Doncaster,Middlesbrough,2,1,0.45454545454545453,0.29411764705882354,0.3125,1011,Doncaster1011,Middlesbrough1011,E11011,0.06116310160427796,0.42834645669291344,0.2771653543307087,0.29448818897637796,Arsenal,Liverpool,3,0
268,E1,28/12/10,Preston,Middlesbrough,1,3,0.3846153846153846,0.30303030303030304,0.3802281368821293,1011,Preston1011,Middlesbrough1011,E11011,0.06787382452781676,0.36016931568245014,0.2837697638710213,0.3560609204465287,Chelsea,Man City,0,3
277,E1,01/01/11,Leeds,Middlesbrough,1,1,0.5464480874316939,0.2857142857142857,0.23809523809523808,1011,Leeds1011,Middlesbrough1011,E11011,0.07025761124121765,0.5105762217359592,0.26695842450765866,0.2224653537563822,Liverpool,Wigan,1,1
296,E1,15/01/11,Bristol City,Middlesbrough,0,4,0.3802281368821293,0.30303030303030304,0.3802281368821293,1011,Bristol City1011,Middlesbrough1011,E11011,0.0634865767945616,0.35752979414951247,0.28494041170097506,0.35752979414951247,Tottenham,Stoke,0,3
340,E1,05/02/11,Crystal Palace,Middlesbrough,1,0,0.36363636363636365,0.30303030303030304,0.4,1011,Crystal Palace1011,Middlesbrough1011,E11011,0.06666666666666687,0.34090909090909083,0.28409090909090906,0.37499999999999994,Man United,Man City,3,0
371,E1,19/02/11,Millwall,Middlesbrough,2,3,0.47619047619047616,0.29411764705882354,0.29411764705882354,1011,Millwall1011,Middlesbrough1011,E11011,0.06442577030812324,0.4473684210526316,0.27631578947368424,0.27631578947368424,Aston Villa,Blackburn,0,3
413,E1,05/03/11,Reading,Middlesbrough,5,2,0.5235602094240838,0.29411764705882354,0.25,1011,Reading1011,Middlesbrough1011,E11011,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Sheffield United,Leicester,3,0
433,E1,12/03/11,Portsmouth,Middlesbrough,0,0,0.47619047619047616,0.3076923076923077,0.2777777777777778,1011,Portsmouth1011,Middlesbrough1011,E11011,0.061660561660561664,0.4485336400230017,0.2898217366302473,0.26164462334675104,Nott'm Forest,Derby,1,1
476,E1,09/04/11,Sheffield United,Middlesbrough,1,2,0.4166666666666667,0.30303030303030304,0.3448275862068966,1011,Sheffield United1011,Middlesbrough1011,E11011,0.0645245559038663,0.3914110429447853,0.2846625766871166,0.3239263803680982,Middlesbrough,Coventry,0,3
482,E1,12/04/11,Ipswich,Middlesbrough,3,3,0.47619047619047616,0.30303030303030304,0.2857142857142857,1011,Ipswich1011,Middlesbrough1011,E11011,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Scunthorpe,Doncaster,1,1
503,E1,19/04/11,Burnley,Middlesbrough,3,1,0.5235602094240838,0.2777777777777778,0.26666666666666666,1011,Burnley1011,Middlesbrough1011,E11011,0.06800465386852816,0.49022277901846506,0.2600904188681301,0.24968680211340488,Newcastle,Bristol City,3,0
511,E1,23/04/11,Hull,Middlesbrough,2,4,0.5235602094240838,0.3076923076923077,0.23094688221709006,1011,Hull1011,Middlesbrough1011,E11011,0.06219939933348151,0.4929020010297615,0.2896747144513368,0.21742328451890172,Blackpool,Plymouth,0,3
538,E1,02/05/11,Cardiff,Middlesbrough,0,3,0.6369426751592356,0.26666666666666666,0.16666666666666666,1011,Cardiff1011,Middlesbrough1011,E11011,0.0702760084925691,0.595120015869867,0.249156913310851,0.15572307081928186,Crystal Palace,Nott'm Forest,0,3
