,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
7,E2,07/08/10,Southampton,Plymouth,0,1,0.5780346820809249,0.26666666666666666,0.2222222222222222,1011,Southampton1011,Plymouth1011,E21011,0.06692357096981372,0.5417770286539851,0.24993980255237178,0.20828316879364314,Wolves,West Ham,0,3
29,E2,21/08/10,Southampton,Leyton Orient,1,1,0.6944444444444444,0.23094688221709006,0.14285714285714285,1011,Southampton1011,Leyton Orient1011,E21011,0.06824846951867736,0.6500776404176282,0.2161921021250311,0.13373025745734066,Man United,Arsenal,1,1
53,E2,04/09/10,Southampton,Rochdale,0,2,0.6535947712418301,0.2631578947368421,0.15384615384615385,1011,Southampton1011,Rochdale1011,E21011,0.07059881982482619,0.6104945747546898,0.245804394572283,0.143701030673027,Everton,Blackburn,0,3
79,E2,18/09/10,Southampton,Colchester,0,0,0.5780346820809249,0.2857142857142857,0.2,1011,Southampton1011,Colchester1011,E21011,0.06374896779521055,0.5433938829374321,0.2685918335662164,0.18801428349635152,Man United,Bolton,1,1
117,E2,02/10/10,Southampton,Bournemouth,2,0,0.5988023952095809,0.26666666666666666,0.2,1011,Southampton1011,Bournemouth1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Birmingham,Fulham,3,0
129,E2,09/10/10,Southampton,Tranmere,2,0,0.7352941176470588,0.21052631578947367,0.11764705882352941,1011,Southampton1011,Tranmere1011,E21011,0.06346749226006176,0.6914119359534208,0.19796215429403205,0.11062590975254732,Aston Villa,Tottenham,3,0
153,E2,23/10/10,Southampton,Oldham,2,1,0.6172839506172839,0.2777777777777778,0.16666666666666666,1011,Southampton1011,Oldham1011,E21011,0.06172839506172845,0.5813953488372092,0.2616279069767442,0.15697674418604649,Blackburn,Hull,3,0
175,E2,02/11/10,Southampton,Dag and Red,4,0,0.7518796992481203,0.2,0.1111111111111111,1011,Southampton1011,Dag and Red1011,E21011,0.06299081035923138,0.7073247406475951,0.1881483810122603,0.10452687834014461,Wolves,Burnley,3,0
200,E2,20/11/10,Southampton,Peterboro,4,1,0.5988023952095809,0.26666666666666666,0.2,1011,Southampton1011,Peterboro1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Chelsea,Sunderland,3,0
212,E2,23/11/10,Southampton,Brighton,0,0,0.5235602094240838,0.29411764705882354,0.25,1011,Southampton1011,Brighton1011,E21011,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Bolton,Burnley,1,1
224,E2,11/12/10,Southampton,Brentford,0,2,0.6369426751592356,0.25,0.18181818181818182,1011,Southampton1011,Brentford1011,E21011,0.0687608569774174,0.5959637003927942,0.23391575240417176,0.17012054720303402,Liverpool,Bolton,0,3
231,E2,28/12/10,Southampton,Huddersfield,4,1,0.5464480874316939,0.2857142857142857,0.23094688221709006,1011,Southampton1011,Huddersfield1011,E21011,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Fulham,Portsmouth,3,0
242,E2,01/01/11,Southampton,Exeter,4,0,0.6666666666666666,0.25,0.15384615384615385,1011,Southampton1011,Exeter1011,E21011,0.07051282051282048,0.6227544910179641,0.23353293413173654,0.14371257485029942,Fulham,Burnley,3,0
276,E2,15/01/11,Southampton,Notts County,0,0,0.6666666666666666,0.25,0.14285714285714285,1011,Southampton1011,Notts County1011,E21011,0.059523809523809534,0.6292134831460674,0.23595505617977527,0.1348314606741573,Everton,Hull,1,1
341,E2,12/02/11,Southampton,Carlisle,1,0,0.6944444444444444,0.23094688221709006,0.14285714285714285,1011,Southampton1011,Carlisle1011,E21011,0.06824846951867736,0.6500776404176282,0.2161921021250311,0.13373025745734066,Stoke,Bolton,3,0
374,E2,26/02/11,Southampton,Swindon,4,1,0.7352941176470588,0.2222222222222222,0.1111111111111111,1011,Southampton1011,Swindon1011,E21011,0.06862745098039214,0.6880733944954128,0.20795107033639143,0.10397553516819572,Chelsea,Wigan,3,0
405,E2,08/03/11,Southampton,Yeovil,3,0,0.7518796992481203,0.2,0.1111111111111111,1011,Southampton1011,Yeovil1011,E21011,0.06299081035923138,0.7073247406475951,0.1881483810122603,0.10452687834014461,Blackpool,Derby,3,0
433,E2,19/03/11,Southampton,Sheffield Weds,2,0,0.6944444444444444,0.23094688221709006,0.14285714285714285,1011,Southampton1011,Sheffield Weds1011,E21011,0.06824846951867736,0.6500776404176282,0.2161921021250311,0.13373025745734066,Nott'm Forest,Derby,3,0
463,E2,02/04/11,Southampton,Milton Keynes Dons,3,2,0.6535947712418301,0.25,0.16666666666666666,1011,Southampton1011,Milton Keynes Dons1011,E21011,0.0702614379084967,0.6106870229007634,0.233587786259542,0.15572519083969466,Sheffield United,Sheffield Weds,3,0
472,E2,05/04/11,Southampton,Charlton,2,0,0.6944444444444444,0.23809523809523808,0.13333333333333333,1011,Southampton1011,Charlton1011,E21011,0.06587301587301586,0.6515264333581534,0.22338049143708116,0.12509307520476545,Peterboro,Reading,3,0
497,E2,16/04/11,Southampton,Bristol Rvs,1,0,0.7751937984496123,0.2,0.09090909090909091,1011,Southampton1011,Bristol Rvs1011,E21011,0.06610288935870323,0.7271285034373347,0.18759915388683238,0.0852723426758329,Newcastle,QPR,3,0
525,E2,25/04/11,Southampton,Hartlepool,2,0,0.7751937984496123,0.19047619047619047,0.1,1011,Southampton1011,Hartlepool1011,E21011,0.06566998892580278,0.7274238802868128,0.1787384391561883,0.09383768055699887,Cardiff,Coventry,3,0
550,E2,07/05/11,Southampton,Walsall,3,1,0.5988023952095809,0.26666666666666666,0.2,1011,Southampton1011,Walsall1011,E21011,0.06546906187624746,0.562008242787561,0.2502810041213938,0.18771075309104535,Doncaster,Blackpool,3,0
38,E2,28/08/10,Bristol Rvs,Southampton,0,4,0.2857142857142857,0.30303030303030304,0.47619047619047616,1011,Bristol Rvs1011,Southampton1011,E21011,0.06493506493506507,0.26829268292682923,0.2845528455284553,0.4471544715447154,Arsenal,Man City,0,3
67,E2,11/09/10,Swindon,Southampton,1,0,0.37037037037037035,0.3076923076923077,0.3846153846153846,1011,Swindon1011,Southampton1011,E21011,0.06267806267806275,0.34852546916890076,0.28954423592493295,0.3619302949061662,Burnley,Birmingham,3,0
69,E2,15/09/10,Milton Keynes Dons,Southampton,2,0,0.4,0.29411764705882354,0.4,1011,Milton Keynes Dons1011,Southampton1011,E21011,0.09411764705882364,0.3655913978494624,0.26881720430107525,0.3655913978494624,Man United,Sunderland,3,0
93,E2,25/09/10,Sheffield Weds,Southampton,0,1,0.42016806722689076,0.3076923076923077,0.3333333333333333,1011,Sheffield Weds1011,Southampton1011,E21011,0.06119370825253179,0.39593908629441626,0.2899492385786802,0.3141116751269035,Man United,Liverpool,0,3
107,E2,28/09/10,Yeovil,Southampton,1,1,0.25,0.30303030303030304,0.5128205128205129,1011,Yeovil1011,Southampton1011,E21011,0.06585081585081598,0.23455440131219243,0.2843083652268999,0.4811372334609076,Aston Villa,Bolton,1,1
137,E2,16/10/10,Huddersfield,Southampton,2,0,0.3846153846153846,0.30303030303030304,0.3802281368821293,1011,Huddersfield1011,Southampton1011,E21011,0.06787382452781676,0.36016931568245014,0.2837697638710213,0.3560609204465287,Liverpool,Everton,3,0
163,E2,30/10/10,Notts County,Southampton,1,3,0.3125,0.3076923076923077,0.4444444444444444,1011,Notts County1011,Southampton1011,E21011,0.06463675213675213,0.29352734570998495,0.28901154039136984,0.41746111389864526,Arsenal,Burnley,0,3
181,E2,13/11/10,Carlisle,Southampton,3,2,0.3333333333333333,0.29411764705882354,0.4347826086956522,1011,Carlisle1011,Southampton1011,E21011,0.06223358908780918,0.3138041733547351,0.2768860353130016,0.40930979133226325,Sunderland,Everton,3,0
247,E2,03/01/11,Dag and Red,Southampton,1,3,0.2222222222222222,0.26666666666666666,0.5780346820809249,1011,Dag and Red1011,Southampton1011,E21011,0.06692357096981372,0.20828316879364314,0.24993980255237178,0.5417770286539851,Man United,Aston Villa,0,3
265,E2,11/01/11,Oldham,Southampton,0,6,0.2631578947368421,0.29411764705882354,0.5128205128205129,1011,Oldham1011,Southampton1011,E21011,0.07009605461617863,0.24591988130563794,0.2748516320474777,0.4792284866468843,Birmingham,Wigan,0,3
292,E2,22/01/11,Tranmere,Southampton,2,0,0.2,0.26666666666666666,0.5988023952095809,1011,Tranmere1011,Southampton1011,E21011,0.06546906187624746,0.18771075309104535,0.2502810041213938,0.562008242787561,Arsenal,West Ham,3,0
309,E2,01/02/11,Exeter,Southampton,1,2,0.23809523809523808,0.2777777777777778,0.5464480874316939,1011,Exeter1011,Southampton1011,E21011,0.062321103304709746,0.2241273729332517,0.2614819350887937,0.5143906919779547,Chelsea,Aston Villa,0,3
325,E2,05/02/11,Peterboro,Southampton,4,4,0.3333333333333333,0.2857142857142857,0.4444444444444444,1011,Peterboro1011,Southampton1011,E21011,0.06349206349206349,0.3134328358208955,0.26865671641791045,0.417910447761194,Everton,West Ham,1,1
362,E2,22/02/11,Hartlepool,Southampton,0,0,0.2222222222222222,0.26666666666666666,0.5780346820809249,1011,Hartlepool1011,Southampton1011,E21011,0.06692357096981372,0.20828316879364314,0.24993980255237178,0.5417770286539851,Tottenham,Bolton,1,1
382,E2,01/03/11,Walsall,Southampton,1,0,0.2222222222222222,0.2631578947368421,0.5780346820809249,1011,Walsall1011,Southampton1011,E21011,0.06341479903998914,0.20897040592517244,0.24746495438507263,0.543564639689755,Crystal Palace,Plymouth,3,0
