,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts,Win,Draw,WinStreak,UndefStreak
0,SP1,17/08/13,Valladolid,Ath Bilbao,1,2,0.4,0.30303030303030304,0.35714285714285715,1314,Valladolid1314,Ath Bilbao1314,SP11314,0.06017316017316032,0.3772968558595345,0.2858309514087382,0.3368721927317272,Valladolid,Ath Bilbao,0,3,0,0,0,0
1,SP1,24/08/13,Villarreal,Valladolid,2,1,0.5405405405405405,0.2777777777777778,0.25,1314,Villarreal1314,Valladolid1314,SP11314,0.06831831831831825,0.5059732958538299,0.26001405481377377,0.23401264933239635,Villarreal,Valladolid,3,0,0,0,0,0
2,SP1,31/08/13,Valladolid,Getafe,1,0,0.47619047619047616,0.30303030303030304,0.2857142857142857,1314,Valladolid1314,Getafe1314,SP11314,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Valladolid,Getafe,3,0,1,0,0,0
3,SP1,16/09/13,Elche,Valladolid,0,0,0.4444444444444444,0.3076923076923077,0.3076923076923077,1314,Elche1314,Valladolid1314,SP11314,0.05982905982905984,0.4193548387096774,0.2903225806451613,0.2903225806451613,Elche,Valladolid,1,1,0,1,1,1
4,SP1,21/09/13,Valladolid,Ath Madrid,0,2,0.2,0.2777777777777778,0.5882352941176471,1314,Valladolid1314,Ath Madrid1314,SP11314,0.06601307189542482,0.187614960147149,0.26057633353770693,0.5518087063151441,Ath Madrid,Valladolid,0,3,0,0,0,2
5,SP1,24/09/13,Levante,Valladolid,1,1,0.47619047619047616,0.30303030303030304,0.2857142857142857,1314,Levante1314,Valladolid1314,SP11314,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Levante,Valladolid,1,1,0,1,0,0
6,SP1,27/09/13,Valladolid,Malaga,2,2,0.3448275862068966,0.3125,0.4081632653061224,1314,Valladolid1314,Malaga1314,SP11314,0.06549085151301903,0.3236326109391125,0.2932920536635707,0.38307533539731675,Malaga,Valladolid,1,1,0,1,0,1
7,SP1,05/10/13,Barcelona,Valladolid,4,1,0.9174311926605504,0.1,0.047619047619047616,1314,Barcelona1314,Valladolid1314,SP11314,0.06505024027959805,0.8613971040649739,0.09389228434308217,0.04471061159194389,Barcelona,Valladolid,3,0,0,0,0,2
8,SP1,20/10/13,Valladolid,Sevilla,2,2,0.35714285714285715,0.29411764705882354,0.4166666666666667,1314,Valladolid1314,Sevilla1314,SP11314,0.06792717086834732,0.3344262295081967,0.2754098360655738,0.39016393442622954,Sevilla,Valladolid,1,1,0,1,0,0
9,SP1,25/10/13,Vallecano,Valladolid,0,3,0.5235602094240838,0.2777777777777778,0.2631578947368421,1314,Vallecano1314,Valladolid1314,SP11314,0.06449588193870359,0.491838642410297,0.26094772416768536,0.2472136334220177,Vallecano,Valladolid,0,3,1,0,0,1
10,SP1,30/10/13,Valladolid,Sociedad,2,2,0.35714285714285715,0.30303030303030304,0.4,1314,Valladolid1314,Sociedad1314,SP11314,0.06017316017316032,0.3368721927317272,0.2858309514087382,0.3772968558595345,Sociedad,Valladolid,1,1,0,1,1,2
11,SP1,02/11/13,Almeria,Valladolid,1,0,0.46511627906976744,0.30303030303030304,0.29411764705882354,1314,Almeria1314,Valladolid1314,SP11314,0.06226422915889396,0.43785365853658537,0.28526829268292686,0.27687804878048783,Almeria,Valladolid,3,0,0,0,0,3
12,SP1,10/11/13,Valencia,Valladolid,2,2,0.6535947712418301,0.25,0.16666666666666666,1314,Valencia1314,Valladolid1314,SP11314,0.0702614379084967,0.6106870229007634,0.233587786259542,0.15572519083969466,Valencia,Valladolid,1,1,0,1,0,0
13,SP1,22/11/13,Valladolid,Osasuna,0,1,0.5,0.29411764705882354,0.26666666666666666,1314,Valladolid1314,Osasuna1314,SP11314,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Valladolid,Osasuna,0,3,0,0,0,1
14,SP1,30/11/13,Real Madrid,Valladolid,4,0,0.8849557522123894,0.11764705882352941,0.058823529411764705,1314,Real Madrid1314,Valladolid1314,SP11314,0.06142634044768358,0.8337420304070623,0.1108386463952918,0.0554193231976459,Real Madrid,Valladolid,3,0,0,0,0,0
