,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts,Win,Draw,WinStreak,UndefStreak
0,SP1,28/08/11,Mallorca,Espanol,1,0,0.5,0.29411764705882354,0.26666666666666666,1112,Mallorca1112,Espanol1112,SP11112,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Mallorca,Espanol,3,0,1,0,0,0
1,SP1,11/09/11,Betis,Mallorca,1,0,0.5235602094240838,0.29411764705882354,0.25,1112,Betis1112,Mallorca1112,SP11112,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Betis,Mallorca,3,0,0,0,1,1
2,SP1,17/09/11,Mallorca,Malaga,0,1,0.3225806451612903,0.29411764705882354,0.4444444444444444,1112,Mallorca1112,Malaga1112,SP11112,0.06114273666455827,0.3039936419630439,0.27717067355454006,0.41883568448241604,Malaga,Mallorca,0,3,0,0,0,0
3,SP1,20/09/11,Villarreal,Mallorca,2,0,0.6172839506172839,0.26666666666666666,0.18181818181818182,1112,Villarreal1112,Mallorca1112,SP11112,0.06576879910213251,0.5791912384161751,0.2502106149957877,0.17059814658803707,Villarreal,Mallorca,3,0,0,0,0,0
4,SP1,25/09/11,Mallorca,Sociedad,2,1,0.47619047619047616,0.30303030303030304,0.2857142857142857,1112,Mallorca1112,Sociedad1112,SP11112,0.06493506493506507,0.4471544715447154,0.2845528455284553,0.26829268292682923,Mallorca,Sociedad,3,0,1,0,0,0
5,SP1,01/10/11,Osasuna,Mallorca,2,2,0.5464480874316939,0.2857142857142857,0.23094688221709006,1112,Osasuna1112,Mallorca1112,SP11112,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Osasuna,Mallorca,1,1,0,1,1,1
6,SP1,15/10/11,Mallorca,Valencia,1,1,0.3333333333333333,0.29411764705882354,0.4347826086956522,1112,Mallorca1112,Valencia1112,SP11112,0.06223358908780918,0.3138041733547351,0.2768860353130016,0.40930979133226325,Valencia,Mallorca,1,1,0,1,0,2
7,SP1,23/10/11,Ath Madrid,Mallorca,1,1,0.6944444444444444,0.23809523809523808,0.13333333333333333,1112,Ath Madrid1112,Mallorca1112,SP11112,0.06587301587301586,0.6515264333581534,0.22338049143708116,0.12509307520476545,Ath Madrid,Mallorca,1,1,0,1,0,3
8,SP1,26/10/11,Mallorca,Sp Gijon,1,2,0.5,0.30303030303030304,0.2631578947368421,1112,Mallorca1112,Sp Gijon1112,SP11112,0.06618819776714502,0.4689603590127151,0.2842183994016455,0.2468212415856395,Mallorca,Sp Gijon,0,3,0,0,0,4
9,SP1,29/10/11,Barcelona,Mallorca,5,0,0.9433962264150942,0.09090909090909091,0.029411764705882353,1112,Barcelona1112,Mallorca1112,SP11112,0.06371708203006743,0.8868864121413328,0.08546359971543753,0.02764998814322979,Barcelona,Mallorca,3,0,0,0,0,0
10,SP1,05/11/11,Mallorca,Sevilla,0,0,0.3333333333333333,0.3125,0.42016806722689076,1112,Mallorca1112,Sevilla1112,SP11112,0.06600140056022408,0.31269502381343406,0.29315158482509446,0.39415339136147154,Sevilla,Mallorca,1,1,0,1,0,0
11,SP1,27/11/11,Mallorca,Santander,2,1,0.5464480874316939,0.29411764705882354,0.2222222222222222,1112,Mallorca1112,Santander1112,SP11112,0.06278795671273985,0.5141647343482205,0.27674160701683637,0.209093658634943,Mallorca,Santander,3,0,1,0,0,1
12,SP1,04/12/11,Mallorca,Ath Bilbao,1,1,0.36363636363636365,0.30303030303030304,0.4,1112,Mallorca1112,Ath Bilbao1112,SP11112,0.06666666666666687,0.34090909090909083,0.28409090909090906,0.37499999999999994,Ath Bilbao,Mallorca,1,1,0,1,1,2
13,SP1,07/12/11,Granada,Mallorca,2,2,0.4444444444444444,0.3225806451612903,0.29411764705882354,1112,Granada1112,Mallorca1112,SP11112,0.06114273666455827,0.41883568448241604,0.3039936419630439,0.27717067355454006,Granada,Mallorca,1,1,0,1,0,3
14,SP1,11/12/11,Zaragoza,Mallorca,0,1,0.47619047619047616,0.3076923076923077,0.2777777777777778,1112,Zaragoza1112,Mallorca1112,SP11112,0.061660561660561664,0.4485336400230017,0.2898217366302473,0.26164462334675104,Zaragoza,Mallorca,0,3,1,0,0,4
15,SP1,17/12/11,Mallorca,Getafe,1,2,0.47619047619047616,0.29411764705882354,0.29411764705882354,1112,Mallorca1112,Getafe1112,SP11112,0.06442577030812324,0.4473684210526316,0.27631578947368424,0.27631578947368424,Mallorca,Getafe,0,3,0,0,1,5
16,SP1,07/01/12,Levante,Mallorca,0,0,0.5235602094240838,0.29411764705882354,0.25,1112,Levante1112,Mallorca1112,SP11112,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Levante,Mallorca,1,1,0,1,0,0
17,SP1,14/01/12,Mallorca,Real Madrid,1,2,0.09090909090909091,0.2,0.7751937984496123,1112,Mallorca1112,Real Madrid1112,SP11112,0.06610288935870323,0.0852723426758329,0.18759915388683238,0.7271285034373347,Real Madrid,Mallorca,0,3,0,0,0,1
18,SP1,22/01/12,Vallecano,Mallorca,0,1,0.5,0.29411764705882354,0.26666666666666666,1112,Vallecano1112,Mallorca1112,SP11112,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Vallecano,Mallorca,0,3,1,0,0,0
